"","pid","parliament_number","name","dob","gender","start_date","end_date","riding_name","province","party_name","speaking_words","num_bills_passed","num_bills_failed","election_number"
"1996",8547,41,"Ève Péclet","","F","2011-05-02","2015-10-19","La Pointe-de-l'Île","QC","N.D.P.",181659,0,1,42
"1997",2399,36,"Lynn Myers","","M","1997-09-22","2004-05-23","Waterloo--Wellington","ON","Lib",181742,0,0,37
"1998",208,41,"James Moore","1976-06-10","M","2004-10-04","2015-10-19","Port Moody--Westwood--Port Coquitlam","BC","C",181942,1,3,42
"1999",187,35,"Paul Martin","1938-08-28","M","1994-01-17","2008-09-07","LaSalle--Émard","QC","Lib",182029,0,0,36
"2000",269,35,"Monte Solberg","1958-09-17","M","1994-01-17","2000-10-22","Medicine Hat","AB","Ref.",182098,0,0,36
"2001",430,41,"Laurie Hawn","1947-05-11","M","2006-04-03","2015-10-19","Edmonton Centre","AB","C",182168,0,1,42
"2002",1172,41,"Anne-Marie Day","","F","2011-05-02","2015-10-19","Charlesbourg--Haute-Saint-Charles","QC","N.D.P.",183186,0,2,42
"2003",23,40,"André Bellavance","1964-06-03","M","2004-10-04","2014-08-25","Richmond--Arthabaska","QC","B.Q.",183502,0,1,41
"2004",199,40,"Serge Ménard","1941-09-27","M","2004-10-04","2011-03-26","Marc-Aurèle-Fortin","QC","B.Q.",183669,0,1,41
"2005",109,40,"Hedy Fry","1941-08-06","F","1994-01-17","","Vancouver Centre","BC","Lib",183863,0,2,41
"2006",204,37,"Bob Mills","1941-07-28","M","2001-01-29","2004-05-23","Red Deer","AB","CA",183876,0,3,38
"2007",9199,41,"Jasbir Sandhu","","M","2011-05-02","2015-10-19","Surrey North","BC","N.D.P.",184033,0,1,42
"2008",396,41,"Harold Albrecht","1949-10-15","M","2006-04-03","","Kitchener--Conestoga","ON","C",184328,1,0,42
"2009",550,41,"Joyce Murray","1954-07-11","F","2008-03-18","","Vancouver Quadra","BC","Lib",184461,0,2,42
"2010",460,39,"Mike Wallace","1963-09-03","M","2006-04-03","2015-10-19","Burlington","ON","C",184753,0,2,40
"2011",446,41,"Rick Norlock","1948-03-07","M","2006-04-03","2015-10-19","Northumberland--Quinte West","ON","C",184801,1,1,42
"2012",255,41,"Francis Scarpaleggia","1957-06-06","M","2004-10-04","","Lac-Saint-Louis","QC","Lib",185019,0,3,42
"2013",276,37,"Peter Stoffer","1956-01-06","M","2001-01-29","2004-05-23","Sackville--Musquodoboit Valley--Eastern Shore","NS","N.D.P.",185248,0,20,38
"2014",4961,35,"Michel Bellehumeur","","M","1994-01-17","2004-05-23","Berthier--Montcalm","QC","B.Q.",185291,0,0,36
"2015",189,39,"Brian Masse","1968-07-09","M","2001-01-29","","Windsor West","ON","N.D.P.",185470,0,4,40
"2016",119,40,"Yvon Godin","1955-05-12","M","1997-09-22","2015-10-19","Acadie--Bathurst","NB","N.D.P.",185489,0,6,41
"2017",193,39,"David McGuinty","1960-02-25","M","2004-10-04","","Ottawa South","ON","Lib",186229,0,1,40
"2018",253,39,"Michael Savage","1960-05-13","M","2006-04-03","2011-03-26","Dartmouth--Cole Harbour","NS","Lib",186312,0,1,40
"2019",198,37,"Réal Ménard","1962-05-13","M","1994-01-17","2004-05-23","Hochelaga--Maisonneuve","QC","B.Q.",186772,0,4,38
"2020",8712,41,"Matthew Kellway","","M","2011-05-02","2015-10-19","Beaches--East York","ON","N.D.P.",187544,0,2,42
"2021",237,41,"Joe Preston","1955-06-14","M","2004-10-04","2015-10-19","Elgin--Middlesex--London","ON","C",188007,0,1,42
"2022",143,39,"Brian Jean","1963-02-03","M","2006-04-03","2014-01-17","Fort McMurray--Athabasca","AB","C",188527,0,0,40
"2023",8337,41,"Scott Armstrong","","M","2009-11-10","2015-10-19","Cumberland--Colchester--Musquodoboit Valley","NS","C",188605,0,0,42
"2024",5412,35,"Ian McClelland","","M","1994-01-17","2000-10-22","Edmonton Southwest","AB","Ref.",188902,0,0,36
"2025",144,39,"Marlene Jennings","1951-11-10","F","1997-09-22","2011-03-26","Notre-Dame-de-Grâce--Lachine","QC","Lib",189418,0,5,40
"2026",159,35,"Francine Lalonde","1940-08-24","F","1994-01-17","2004-05-23","Mercier","QC","B.Q.",189556,0,0,36
"2027",3175,37,"Bev Desjarlais","","F","1997-09-22","2005-10-17","Churchill","MB","N.D.P.",189937,0,3,38
"2028",608,40,"Linda Duncan","1949-06-25","F","2008-11-18","","Edmonton Strathcona","AB","N.D.P.",190184,0,3,41
"2029",185,36,"Pat Martin","1955-12-13","M","1997-09-22","2015-10-19","Winnipeg Centre","MB","N.D.P.",190427,0,0,37
"2030",186,37,"Keith Martin","1960-04-13","M","2001-01-29","2004-01-13","Esquimalt--Juan de Fuca","BC","CA",190940,0,13,38
"2031",8959,41,"Mark Adler","","M","2011-05-02","2015-10-19","York Centre","ON","C",190987,0,4,42
"2032",189,40,"Brian Masse","1968-07-09","M","2001-01-29","","Windsor West","ON","N.D.P.",191088,0,5,41
"2033",212,41,"Rob Nicholson","1952-04-29","M","2004-10-04","","Niagara Falls","ON","C",191862,8,1,42
"2034",8896,41,"Costas Menegakis","","M","2011-05-02","2015-10-19","Richmond Hill","ON","C",192098,0,1,42
"2035",73,36,"Paul Crête","1953-04-08","M","1997-09-22","2004-05-23","Kamouraska--Rivière-Du-Loup--Témiscouata--Les Basques","QC","B.Q.",192373,0,0,37
"2036",185,40,"Pat Martin","1955-12-13","M","1997-09-22","2015-10-19","Winnipeg Centre","MB","N.D.P.",192441,0,22,41
"2037",8685,41,"Robert Aubin","","M","2011-05-02","","Trois-Rivières","QC","N.D.P.",192770,0,1,42
"2038",5100,35,"Antoine Dubé","","M","1994-01-17","2000-10-22","Lévis","QC","B.Q.",192823,0,0,36
"2039",260,41,"Judy Sgro","1944-12-16","F","1999-10-12","2015-10-19","York West","ON","Lib",193158,0,1,42
"2040",28,41,"James Bezan","1965-05-19","M","2004-10-04","2015-10-19","Selkirk--Interlake","MB","C",193361,0,3,42
"2041",44,36,"Scott Brison","1967-05-10","M","1997-09-22","2003-12-10","Kings--Hants","NS","P.C.",193628,0,0,37
"2042",4630,36,"Steve Mahoney","","M","1997-09-22","2004-05-23","Mississauga West","ON","Lib",194218,0,0,37
"2043",270,39,"Kevin Sorenson","1958-11-03","M","2004-10-04","2015-10-19","Crowfoot","AB","C",195259,0,0,40
"2044",4051,36,"Nelson Riis","","M","1994-01-17","2000-10-22","Kamloops","BC","N.D.P.",196255,0,0,37
"2045",242,41,"Geoff Regan","1959-11-22","M","2001-01-29","","Halifax West","NS","Lib",196376,1,1,42
"2046",5724,35,"Lloyd Axworthy","","M","1994-01-17","2000-10-22","Winnipeg South Centre","MB","Lib",196670,0,0,36
"2047",8621,41,"Élaine Michaud","","F","2011-05-02","2015-10-19","Portneuf--Jacques-Cartier","QC","N.D.P.",196716,0,0,42
"2048",203,35,"Peter Milliken","1946-11-12","M","1994-01-17","2011-03-26","Kingston and the Islands","ON","Lib",196943,0,0,36
"2049",2934,37,"Lorne Nystrom","","M","2001-01-29","2004-05-23","Regina--Qu'Appelle","SK","N.D.P.",197154,0,29,38
"2050",603,41,"Randy Hoback","1967-12-19","M","2008-11-18","","Prince Albert","SK","C",198217,0,1,42
"2051",1,35,"Jim Abbott","1942-08-18","M","1994-01-17","1997-04-27","Kootenay East","BC","Ref.",198378,0,0,36
"2052",139,40,"Mark Holland","1974-10-16","M","2004-10-04","2011-03-26","Ajax--Pickering","ON","Lib",198648,0,2,41
"2053",4501,35,"Allan Rock","","M","1994-01-17","2004-05-23","Etobicoke Centre","ON","Lib",198771,0,0,36
"2054",15,37,"Larry Bagnell","1949-12-19","M","2001-01-29","2011-03-26","Yukon","YT","Lib",199912,0,0,38
"2055",939,41,"Alexandre Boulerice","","M","2011-05-02","","Rosemont--La Petite-Patrie","QC","N.D.P.",200143,0,1,42
"2056",152,37,"Jason Kenney","1968-05-30","M","2001-01-29","2004-05-23","Calgary Southeast","AB","CA",201350,0,6,38
"2057",612,41,"Cathy McLeod","1957-06-12","F","2008-11-18","","Kamloops--Thompson--Cariboo","BC","C",201848,0,0,42
"2058",578,41,"Frank Valeriote","1954-08-15","M","2008-11-18","2015-10-19","Guelph","ON","Lib",202183,1,1,42
"2059",269,36,"Monte Solberg","1958-09-17","M","1994-01-17","2000-10-22","Medicine Hat","AB","Ref.",202443,0,0,37
"2060",221,37,"Pierre Paquette","1955-06-01","M","2001-01-29","2011-03-26","Joliette","QC","B.Q.",202620,0,2,38
"2061",305,35,"John Williams","1946-12-31","M","1994-01-17","2000-10-22","St. Albert","AB","Ref.",203537,0,0,36
"2062",195,41,"John McKay","1948-03-21","M","2004-10-04","","Scarborough--Guildwood","ON","Lib",204232,0,2,42
"2063",9227,41,"Ryan Leef","","M","2011-05-02","2015-10-19","Yukon","YT","C",204891,0,2,42
"2064",585,41,"Bob Dechert","1958-05-18","M","2011-05-02","2015-10-19","Mississauga--Erindale","ON","C",204992,0,0,42
"2065",401,40,"John Baird","1969-05-26","M","2006-04-03","2015-03-16","Ottawa West--Nepean","ON","C",206082,4,4,41
"2066",3925,36,"Preston Manning","","M","1994-01-17","2000-10-22","Calgary Southwest","AB","Ref.",206259,0,0,37
"2067",8915,41,"Rathika Sitsabaiesan","","F","2011-05-02","2015-10-19","Scarborough--Rouge River","ON","N.D.P.",206714,0,4,42
"2068",81,37,"Stockwell Day","1950-08-16","M","1999-10-12","2004-05-23","Okanagan--Coquihalla","BC","CA",206966,0,0,38
"2069",1037,41,"Roxanne James","","F","2011-05-02","2015-10-19","Scarborough Centre","ON","C",207036,1,0,42
"2070",78,41,"Rodger Cuzner","1955-11-04","M","2004-10-04","","Cape Breton--Canso","NS","Lib",208157,0,0,42
"2071",203,39,"Peter Milliken","1946-11-12","M","1994-01-17","2011-03-26","Kingston and the Islands","ON","Lib",208216,0,0,40
"2072",1326,41,"Hoang Mai","","M","2011-05-02","2015-10-19","Brossard--La Prairie","QC","N.D.P.",208293,0,1,42
"2073",8461,41,"Rosane Doré Lefebvre","","F","2011-05-02","2015-10-19","Alfred-Pellan","QC","N.D.P.",208642,0,1,42
"2074",9253,41,"Murray Rankin","","M","2012-12-10","","Victoria","BC","N.D.P.",209164,0,1,42
"2075",3358,35,"Don Boudria","","M","1994-01-17","2005-11-29","Glengarry--Prescott--Russell","ON","Lib",209375,0,0,36
"2076",573,41,"Carol Hughes","1958-11-26","F","2008-11-18","","Algoma--Manitoulin--Kapuskasing","ON","N.D.P.",210219,0,2,42
"2077",186,35,"Keith Martin","1960-04-13","M","1994-01-17","2000-10-22","Esquimalt--Juan de Fuca","BC","Ref.",211041,0,0,36
"2078",172,37,"Yvan Loubier","1959-04-10","M","1994-01-17","2007-09-17","Saint-Hyacinthe--Bagot","QC","B.Q.",211427,0,0,38
"2079",443,40,"Brian Murphy","1961-03-17","M","2006-04-03","2011-03-26","Moncton--Riverview--Dieppe","NB","Lib",211784,0,0,41
"2080",168,40,"Marc Lemay","1951-04-04","M","2004-10-04","2011-03-26","Abitibi--Témiscamingue","QC","B.Q.",212312,0,1,41
"2081",186,36,"Keith Martin","1960-04-13","M","1994-01-17","2000-10-22","Esquimalt--Juan de Fuca","BC","Ref.",212468,0,0,37
"2082",11,40,"Charlie Angus","1962-11-14","M","2004-10-04","","Timmins--James Bay","ON","N.D.P.",212750,0,4,41
"2083",122,39,"Gary Goodyear","1958-03-10","M","2004-10-04","2015-10-19","Cambridge","ON","C",212849,0,1,40
"2084",421,40,"Paul Dewar","1963-01-25","M","2006-04-03","2015-10-19","Ottawa Centre","ON","N.D.P.",213312,0,11,41
"2085",439,41,"Wayne Marston","1947-02-27","M","2006-04-03","2015-10-19","Hamilton East--Stoney Creek","ON","N.D.P.",213684,0,1,42
"2086",119,41,"Yvon Godin","1955-05-12","M","1997-09-22","2015-10-19","Acadie--Bathurst","NB","N.D.P.",214860,0,2,42
"2087",554,40,"Jack Harris","1948-10-27","M","2008-11-18","2015-10-19","St. John's East","NL","N.D.P.",215204,0,0,41
"2088",405,41,"Dennis Bevington","1953-03-27","M","2006-04-03","2014-09-01","Western Arctic","NT","N.D.P.",216322,0,4,42
"2089",1371,41,"Christine Moore","","F","2011-05-02","","Abitibi--Témiscamingue","QC","N.D.P.",216872,0,4,42
"2090",243,41,"Scott Reid","1964-01-25","M","2004-10-04","2015-10-19","Lanark--Frontenac--Lennox and Addington","ON","C",217030,0,1,42
"2091",3658,41,"Philip Toone","","M","2011-05-02","2015-10-19","Gaspésie--Îles-de-la-Madeleine","QC","N.D.P.",217043,0,4,42
"2092",8406,41,"Robert Chisholm","","M","2011-05-02","2015-10-19","Dartmouth--Cole Harbour","NS","N.D.P.",217440,0,3,42
"2093",454,39,"Thierry St-Cyr","1977-11-07","M","2006-04-03","2011-03-26","Jeanne-Le Ber","QC","B.Q.",219409,0,2,40
"2094",5241,35,"Jean Chrétien","","M","1994-01-17","2004-05-23","Saint-Maurice","QC","Lib",219476,0,0,36
"2095",96,39,"Wayne Easter","1949-06-22","M","1994-01-17","","Malpeque","PE","Lib",219646,0,2,40
"2096",173,41,"Tom Lukiwski","1951-10-05","M","2004-10-04","2015-10-19","Regina--Lumsden--Lake Centre","SK","C",219959,0,0,42
"2097",209,39,"Shawn Murphy","1951-07-27","M","2004-10-04","2011-03-26","Charlottetown","PE","Lib",220237,0,2,40
"2098",1816,41,"Raymond Côté","","M","2011-05-02","2015-10-19","Beauport--Limoilou","QC","N.D.P.",222419,0,1,42
"2099",135,37,"Loyola Hearn","1943-03-25","M","1999-10-12","2004-05-23","St. John's West","NL","P.C.",223942,0,0,38
"2100",300,39,"Mark Warawa","1950-05-07","M","2004-10-04","2015-10-19","Langley","BC","C",225000,0,0,40
"2101",74,40,"Jean Crowder","1952-07-07","F","2004-10-04","2015-10-19","Nanaimo--Cowichan","BC","N.D.P.",225415,0,0,41
"2102",30,37,"Bill Blaikie","1951-06-19","M","1994-01-17","2004-05-23","Winnipeg--Transcona","MB","N.D.P.",225770,0,1,38
"2103",6543,35,"Elwin Hermanson","","M","1994-01-17","1997-04-27","Kindersley--Lloydminster","SK","Ref.",226585,0,0,36
"2104",557,41,"Megan Leslie","1973-09-29","F","2008-11-18","2015-10-19","Halifax","NS","N.D.P.",227202,0,9,42
"2105",158,37,"Mario Laframboise","1957-11-07","M","2001-01-29","2004-05-23","Argenteuil--Papineau--Mirabel","QC","B.Q.",227493,0,0,38
"2106",301,37,"Judy Wasylycia-Leis","1951-08-10","F","1997-09-22","2004-05-23","Winnipeg North Centre","MB","N.D.P.",228836,0,15,38
"2107",421,39,"Paul Dewar","1963-01-25","M","2006-04-03","2015-10-19","Ottawa Centre","ON","N.D.P.",231990,0,5,40
"2108",96,40,"Wayne Easter","1949-06-22","M","1994-01-17","","Malpeque","PE","Lib",232205,0,1,41
"2109",598,41,"Niki Ashton","1982-09-09","F","2008-11-18","2015-10-19","Churchill","MB","N.D.P.",232917,0,2,42
"2110",8392,41,"Sean Casey","","M","2011-05-02","","Charlottetown","PE","Lib",233277,0,2,42
"2111",75,40,"Nathan Cullen","1972-07-13","M","2004-10-04","","Skeena--Bulkley Valley","BC","N.D.P.",233399,0,6,41
"2112",253,40,"Michael Savage","1960-05-13","M","2006-04-03","2011-03-26","Dartmouth--Cole Harbour","NS","Lib",235485,0,0,41
"2113",177,41,"Peter MacKay","1965-09-27","M","2004-10-04","2015-10-19","Central Nova","NS","C",235886,10,4,42
"2114",109,41,"Hedy Fry","1941-08-06","F","1994-01-17","","Vancouver Centre","BC","Lib",236203,0,6,42
"2115",261,40,"Bill Siksay","1955-03-11","M","2004-10-04","2011-03-26","Burnaby--Douglas","BC","N.D.P.",236723,0,9,41
"2116",198,39,"Réal Ménard","1962-05-13","M","2004-10-04","2009-11-09","Hochelaga","QC","B.Q.",236990,0,1,40
"2117",233,41,"Pierre Poilievre","1979-06-03","M","2004-10-04","2015-10-19","Nepean--Carleton","ON","C",237552,1,1,42
"2118",221,39,"Pierre Paquette","1955-06-01","M","2001-01-29","2011-03-26","Joliette","QC","B.Q.",237732,0,2,40
"2119",73,37,"Paul Crête","1953-04-08","M","1997-09-22","2004-05-23","Kamouraska--Rivière-Du-Loup--Témiscouata--Les Basques","QC","B.Q.",238768,0,3,38
"2120",577,41,"Kirsty Duncan","1966-10-31","F","2008-11-18","","Etobicoke North","ON","Lib",240006,0,8,42
"2121",298,40,"Joe Volpe","1947-09-21","M","2006-04-03","2011-03-26","Eglinton--Lawrence","ON","Lib",242387,0,2,41
"2122",733,41,"Mike Sullivan","","M","2011-05-02","2015-10-19","York South--Weston","ON","N.D.P.",243156,0,3,42
"2123",301,39,"Judy Wasylycia-Leis","1951-08-10","F","2004-10-04","2010-04-30","Winnipeg North","MB","N.D.P.",243274,0,11,40
"2124",69,40,"Joe Comartin","1947-12-26","M","2004-10-04","2015-10-19","Windsor--Tecumseh","ON","N.D.P.",244033,0,4,41
"2125",8700,41,"Chris Alexander","","M","2011-05-02","2015-10-19","Ajax--Pickering","ON","C",248240,1,1,42
"2126",8918,41,"Kellie Leitch","","F","2011-05-02","","Simcoe--Grey","ON","C",248713,0,0,42
"2127",3094,37,"Gurmant Grewal","","M","2001-01-29","2004-05-23","Surrey Central","BC","CA",249906,0,3,38
"2128",173,39,"Tom Lukiwski","1951-10-05","M","2004-10-04","2015-10-19","Regina--Lumsden--Lake Centre","SK","C",250329,0,0,40
"2129",421,41,"Paul Dewar","1963-01-25","M","2006-04-03","2015-10-19","Ottawa Centre","ON","N.D.P.",250699,0,1,42
"2130",99,36,"Ken Epp","1939-05-11","M","1994-01-17","2000-10-22","Elk Island","AB","Ref.",251777,0,0,37
"2131",15,39,"Larry Bagnell","1949-12-19","M","2001-01-29","2011-03-26","Yukon","YT","Lib",252091,0,2,40
"2132",601,41,"Shelly Glover","1967-01-02","F","2008-11-18","2015-10-19","Saint Boniface","MB","C",253282,1,0,42
"2133",80,41,"Libby Davies","1953-02-27","F","1997-09-22","2015-10-19","Vancouver East","BC","N.D.P.",256945,0,8,42
"2134",460,41,"Mike Wallace","1963-09-03","M","2006-04-03","2015-10-19","Burlington","ON","C",256965,0,0,42
"2135",589,41,"Paul Calandra","1970-05-13","M","2008-11-18","2015-10-19","Oak Ridges--Markham","ON","C",258200,0,0,42
"2136",295,39,"Peter Van Loan","1963-04-18","M","2004-10-04","","York--Simcoe","ON","C",259626,0,10,40
"2137",279,37,"Paul Szabo","1948-05-10","M","1994-01-17","2011-03-26","Mississauga South","ON","Lib",261710,0,1,38
"2138",74,39,"Jean Crowder","1952-07-07","F","2004-10-04","2015-10-19","Nanaimo--Cowichan","BC","N.D.P.",263097,0,1,40
"2139",172,35,"Yvan Loubier","1959-04-10","M","1994-01-17","2007-09-17","Saint-Hyacinthe--Bagot","QC","B.Q.",263289,0,0,36
"2140",11,39,"Charlie Angus","1962-11-14","M","2004-10-04","","Timmins--James Bay","ON","N.D.P.",263327,0,1,40
"2141",75,39,"Nathan Cullen","1972-07-13","M","2004-10-04","","Skeena--Bulkley Valley","BC","N.D.P.",265891,0,2,40
"2142",265,41,"Scott Simms","1969-08-12","M","2006-04-03","2015-10-19","Bonavista--Gander--Grand Falls--Windsor","NL","Lib",266884,0,9,42
"2143",119,39,"Yvon Godin","1955-05-12","M","1997-09-22","2015-10-19","Acadie--Bathurst","NB","N.D.P.",267376,0,13,40
"2144",73,39,"Paul Crête","1953-04-08","M","2006-04-03","2009-11-09","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","B.Q.",268704,0,1,40
"2145",546,40,"Thomas Mulcair","1954-10-24","M","2007-09-17","","Outremont","QC","N.D.P.",268949,0,2,41
"2146",616,41,"Don Davies","1963-01-16","M","2008-11-18","","Vancouver Kingsway","BC","N.D.P.",269743,0,17,42
"2147",277,35,"Chuck Strahl","1957-02-25","M","1994-01-17","1997-04-27","Fraser Valley East","BC","Ref.",270226,0,0,36
"2148",3358,37,"Don Boudria","","M","1994-01-17","2005-11-29","Glengarry--Prescott--Russell","ON","Lib",270453,0,10,38
"2149",616,40,"Don Davies","1963-01-16","M","2008-11-18","","Vancouver Kingsway","BC","N.D.P.",271562,0,15,41
"2150",158,40,"Mario Laframboise","1957-11-07","M","2006-04-03","2011-03-26","Argenteuil--Papineau--Mirabel","QC","B.Q.",272569,0,1,41
"2151",261,39,"Bill Siksay","1955-03-11","M","2004-10-04","2011-03-26","Burnaby--Douglas","BC","N.D.P.",272743,0,5,40
"2152",152,41,"Jason Kenney","1968-05-30","M","2004-10-04","2015-10-19","Calgary Southeast","AB","C",275425,2,1,42
"2153",69,39,"Joe Comartin","1947-12-26","M","2004-10-04","2015-10-19","Windsor--Tecumseh","ON","N.D.P.",277040,0,2,40
"2154",146,40,"Peter Julian","1962-04-16","M","2004-10-04","2015-10-19","Burnaby--New Westminster","BC","N.D.P.",279004,0,18,41
"2155",9240,41,"Craig Scott","","M","2012-03-20","2015-10-19","Toronto--Danforth","ON","N.D.P.",283041,0,4,42
"2156",256,41,"Andrew Scheer","1979-05-20","M","2004-10-04","","Regina--Qu'Appelle","SK","C",288967,0,0,42
"2157",597,41,"Malcolm Allen","1953-05-30","M","2008-11-18","2015-10-19","Welland","ON","N.D.P.",292076,0,4,42
"2158",608,41,"Linda Duncan","1949-06-25","F","2008-11-18","","Edmonton Strathcona","AB","N.D.P.",292642,0,5,42
"2159",44,41,"Scott Brison","1967-05-10","M","2003-12-11","","Kings--Hants","NS","Lib",292779,0,0,42
"2160",158,39,"Mario Laframboise","1957-11-07","M","2006-04-03","2011-03-26","Argenteuil--Papineau--Mirabel","QC","B.Q.",293991,0,0,40
"2161",185,37,"Pat Martin","1955-12-13","M","1997-09-22","2015-10-19","Winnipeg Centre","MB","N.D.P.",294172,0,21,38
"2162",295,41,"Peter Van Loan","1963-04-18","M","2004-10-04","","York--Simcoe","ON","C",294815,1,0,42
"2163",72,41,"Irwin Cotler","1940-05-08","M","1999-10-12","2015-10-19","Mount Royal","QC","Lib",298552,0,10,42
"2164",185,41,"Pat Martin","1955-12-13","M","1997-09-22","2015-10-19","Winnipeg Centre","MB","N.D.P.",303685,0,7,42
"2165",99,37,"Ken Epp","1939-05-11","M","2001-01-29","2004-05-23","Elk Island","AB","CA",309549,0,5,38
"2166",3930,35,"Jim Silye","","M","1994-01-17","1997-04-27","Calgary Centre","AB","Ref.",313766,0,0,36
"2167",73,35,"Paul Crête","1953-04-08","M","1994-01-17","1997-04-27","Kamouraska--Rivière-Du-Loup","QC","B.Q.",319845,0,0,36
"2168",74,41,"Jean Crowder","1952-07-07","F","2004-10-04","2015-10-19","Nanaimo--Cowichan","BC","N.D.P.",322157,0,6,42
"2169",185,39,"Pat Martin","1955-12-13","M","1997-09-22","2015-10-19","Winnipeg Centre","MB","N.D.P.",333446,0,25,40
"2170",177,36,"Peter MacKay","1965-09-27","M","1997-09-22","2004-05-23","Pictou--Antigonish--Guysborough","NS","P.C.",339631,0,0,37
"2171",146,39,"Peter Julian","1962-04-16","M","2004-10-04","2015-10-19","Burnaby--New Westminster","BC","N.D.P.",346135,0,7,40
"2172",445,41,"Peggy Nash","1951-06-28","F","2011-05-02","2015-10-19","Parkdale--High Park","ON","N.D.P.",346249,0,4,42
"2173",2038,41,"Randall Garrison","","M","2011-05-02","2015-10-19","Esquimalt--Juan de Fuca","BC","N.D.P.",347684,0,9,42
"2174",65,41,"David Christopherson","1954-10-05","M","2004-10-04","","Hamilton Centre","ON","N.D.P.",352628,0,0,42
